CustomerTenure,TotalRevenue,OrderFrequency,TotalProductSubCategories,MostPurchasedCategory,AvgDaysBetweenOrders,RecencyRatio,ChurnLabel,Cluster,ClusterLabel
360,3.4741380060638702,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
193,3.2577118486533987,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
137,3.9114228253561136,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
297,2.7067159780890733,0.6931471805599453,2,2,0.0,5.828945617610208,1,0,Dormant Customers
184,3.7130841428107537,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
305,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
319,3.7130841428107537,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
188,5.24164118935448,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
227,6.338576410202582,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
312,3.7130841428107537,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
127,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
309,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
169,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
150,4.510529781833971,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
90,3.2577118486533987,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
162,6.364699120406897,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
100,3.2577118486533987,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
369,7.819367081719555,0.6931471805599453,3,0,0.0,5.828945617610208,1,2,At Risk High Spenders
373,7.821370434692532,0.6931471805599453,3,1,0.0,5.828945617610208,1,2,At Risk High Spenders
163,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
178,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
362,3.7130841428107537,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
250,2.7067159780890733,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
295,3.7130841428107537,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
214,3.400530492674452,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
243,5.010501951873243,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
97,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
141,2.7067159780890733,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
357,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
58,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
75,4.303524406518924,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
55,3.433664571799657,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
133,3.582963228522387,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
676,8.447307600144956,1.0986122886681098,2,1,581.0,0.1514423191905602,0,1,Loyal Customers
681,8.442446476848469,1.0986122886681098,2,1,584.0,0.1536613233204629,0,1,Loyal Customers
697,8.501610408041621,1.0986122886681098,2,1,605.0,0.1415569527292663,0,1,Loyal Customers
678,8.447710735816825,1.0986122886681098,3,1,561.0,0.189426382417186,0,1,Loyal Customers
682,8.43942892778327,1.0986122886681098,1,1,582.0,0.1585592101112354,0,1,Loyal Customers
686,8.447798632120682,1.0986122886681098,2,1,567.0,0.1905183239974086,0,1,Loyal Customers
106,3.58351893845611,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
150,3.7133281345162463,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
132,4.867303654593497,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
670,8.494477124172503,1.0986122886681098,1,1,573.0,0.156391995669599,0,1,Loyal Customers
360,3.767690634538226,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
114,4.330470147759479,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
683,8.443084219262015,1.0986122886681098,3,1,570.0,0.180858498742121,0,1,Loyal Customers
688,8.454784134692414,1.0986122886681098,3,1,574.0,0.1811594416137743,0,1,Loyal Customers
358,3.7133281345162463,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
694,8.502400314339706,1.0986122886681098,2,1,577.0,0.184629693997996,0,1,Loyal Customers
689,8.43942892778327,1.0986122886681098,1,1,571.0,0.1878520613572898,0,1,Loyal Customers
185,3.7133281345162463,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
682,8.501610408041621,1.0986122886681098,2,1,580.0,0.1620015543025572,0,1,Loyal Customers
691,8.501610408041621,1.0986122886681098,2,1,599.0,0.1428782256514607,0,1,Loyal Customers
697,8.447798632120682,1.0986122886681098,2,1,604.0,0.1432112128250375,0,1,Loyal Customers
674,8.43942892778327,1.0986122886681098,1,1,557.0,0.1906648709849458,0,1,Loyal Customers
694,8.446451470154026,1.0986122886681098,2,1,599.0,0.1472103623911087,0,1,Loyal Customers
236,4.330470147759479,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
671,8.499165667691077,1.0986122886681098,3,1,555.0,0.1898010232252398,0,1,Loyal Customers
87,4.330470147759479,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
696,8.447798632120682,1.0986122886681098,2,1,585.0,0.1737378131020674,0,1,Loyal Customers
240,4.262257252536892,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
26,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
87,3.217675104291682,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
317,6.30988191392898,0.6931471805599453,2,2,0.0,5.828945617610208,1,2,At Risk High Spenders
144,4.343415735546226,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
194,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
161,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
138,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
169,4.18920009323478,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
321,6.336418568621011,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
45,7.069431853798804,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
204,3.3593331775634567,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
261,6.356072937870839,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
37,4.118549250918918,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
283,3.7130841428107537,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
323,6.348211988418717,0.6931471805599453,3,0,0.0,5.828945617610208,1,2,At Risk High Spenders
167,3.7130841428107537,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
239,4.262257252536892,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
363,4.248066578757805,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
65,7.022413437290996,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
65,7.077886163898682,0.6931471805599453,3,1,0.0,5.828945617610208,0,2,At Risk High Spenders
1073,8.329356453934173,1.0986122886681098,2,1,1028.0,0.0428432966154464,0,1,Loyal Customers
83,7.022413437290996,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
53,7.022413437290996,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
33,7.022413437290996,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
27,2.1138429683971687,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
51,7.090051835463586,0.6931471805599453,3,1,0.0,5.828945617610208,0,2,At Risk High Spenders
35,7.044451657749816,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
51,7.066023185672372,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
54,7.077050696135848,0.6931471805599453,3,2,0.0,5.828945617610208,0,2,At Risk High Spenders
47,7.118793859873586,0.6931471805599453,4,1,0.0,5.828945617610208,0,2,At Risk High Spenders
47,7.022413437290996,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
42,7.055709658472241,0.6931471805599453,3,1,0.0,5.828945617610208,0,2,At Risk High Spenders
66,3.93123722435195,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
162,2.39698576841553,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
26,3.7005609588877744,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
149,4.614724398792903,0.6931471805599453,3,2,0.0,5.828945617610208,0,0,Dormant Customers
54,7.034801941117337,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
168,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
1084,8.334289064961526,1.0986122886681098,4,1,790.0,0.3163802365383952,1,1,Loyal Customers
313,6.350396941087929,0.6931471805599453,3,0,0.0,5.828945617610208,1,2,At Risk High Spenders
58,7.069431853798804,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
330,6.356072937870839,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
676,8.43942892778327,1.0986122886681098,1,1,561.0,0.1864721705202441,0,1,Loyal Customers
684,8.458481395231821,1.0986122886681098,3,1,572.0,0.1788189262425888,0,1,Loyal Customers
697,8.494477124172503,1.0986122886681098,1,1,596.0,0.1565447436948986,0,1,Loyal Customers
690,8.44694292259363,1.0986122886681098,2,1,617.0,0.1118225736856201,0,1,Loyal Customers
676,8.441146032562457,1.0986122886681098,2,1,592.0,0.1326864411581773,0,1,Loyal Customers
696,8.494477124172503,1.0986122886681098,1,1,610.0,0.1318907031667322,0,1,Loyal Customers
675,8.446964377896066,1.0986122886681098,2,1,611.0,0.0996157317006856,0,1,Loyal Customers
686,8.497333282479495,1.0986122886681098,2,1,623.0,0.0963311089378708,0,1,Loyal Customers
692,8.501935380777239,1.0986122886681098,2,1,617.0,0.1147169317120751,0,1,Loyal Customers
245,4.609859175474223,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
282,3.58351893845611,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
28,3.58351893845611,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
684,8.497333282479495,1.0986122886681098,2,1,617.0,0.103088893716591,0,1,Loyal Customers
687,8.441146032562457,1.0986122886681098,2,1,607.0,0.1238055011626662,0,1,Loyal Customers
691,8.501124783237174,1.0986122886681098,2,1,630.0,0.0924200043817297,0,1,Loyal Customers
675,8.454784134692414,1.0986122886681098,3,1,608.0,0.1045378089063154,0,1,Loyal Customers
683,8.456039335830313,1.0986122886681098,3,1,603.0,0.124577662843382,0,1,Loyal Customers
137,3.7133281345162463,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
332,3.767690634538226,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
335,3.58351893845611,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
268,3.7133281345162463,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
128,4.649091373046019,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
72,4.609859175474223,0.6931471805599453,3,2,0.0,5.828945617610208,0,0,Dormant Customers
651,8.446964377896066,1.0986122886681098,2,1,588.0,0.1017826943091681,0,1,Loyal Customers
59,4.827993686091376,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
657,8.460386304018922,1.0986122886681098,4,1,590.0,0.1075614815840386,0,1,Loyal Customers
641,8.468102207004932,1.0986122886681098,5,1,579.0,0.1017269793470538,0,1,Loyal Customers
74,3.504956615953008,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
200,3.504956615953008,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
245,3.7191661467188086,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
63,4.059925635351641,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
640,8.502317088844237,1.0986122886681098,3,1,571.0,0.1140789666969448,0,1,Loyal Customers
31,4.4599131733309525,0.6931471805599453,2,2,0.0,5.828945617610208,0,0,Dormant Customers
667,8.34268026773666,1.0986122886681098,2,1,564.0,0.1677357944174149,0,1,Loyal Customers
231,4.330470147759479,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
281,3.6451887654892032,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
659,8.278312076726431,1.0986122886681098,2,1,545.0,0.1899377398387624,0,1,Loyal Customers
663,8.374617594424773,1.0986122886681098,3,1,564.0,0.1617207386872787,0,1,Loyal Customers
79,4.343415735546226,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
643,8.264505606501427,1.0986122886681098,1,1,535.0,0.1838779773411929,0,1,Loyal Customers
667,8.3297400907434,1.0986122886681098,1,1,589.0,0.1243638622639875,0,1,Loyal Customers
656,8.337255191691817,1.0986122886681098,2,1,569.0,0.1422803548176925,0,1,Loyal Customers
664,8.278312076726431,1.0986122886681098,2,1,585.0,0.1266703022439297,0,1,Loyal Customers
659,8.264505606501427,1.0986122886681098,1,1,584.0,0.1208225516740616,0,1,Loyal Customers
641,8.442446476848469,1.0986122886681098,2,1,560.0,0.1350926731907263,0,1,Loyal Customers
67,3.58351893845611,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
308,3.58351893845611,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
297,4.609859175474223,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
6,4.8077027833981765,0.6931471805599453,4,2,0.0,5.828945617610208,0,0,Dormant Customers
31,5.221760243825881,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
326,4.330470147759479,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
667,8.446964377896066,1.0986122886681098,2,1,599.0,0.1075284477996316,0,1,Loyal Customers
164,3.6451887654892032,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
654,8.28084344592356,1.0986122886681098,3,1,585.0,0.1114955042247,0,1,Loyal Customers
86,3.7133281345162463,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
198,4.06009812349351,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
646,8.501610408041621,1.0986122886681098,2,1,555.0,0.1518313900353392,0,1,Loyal Customers
658,8.447798632120682,1.0986122886681098,2,1,571.0,0.1418157216685228,0,1,Loyal Customers
269,4.330470147759479,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
152,4.381776603418673,0.6931471805599453,2,2,0.0,5.828945617610208,0,0,Dormant Customers
205,4.059925635351641,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
659,8.273475052421087,1.0986122886681098,2,1,568.0,0.1486021157808096,0,1,Loyal Customers
32,4.9160315313872776,0.6931471805599453,4,0,0.0,5.828945617610208,0,0,Dormant Customers
316,3.767690634538226,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
49,3.828206519335036,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
1074,8.328989569143948,1.0986122886681098,3,1,1024.0,0.0476734694693569,0,1,Loyal Customers
316,2.39698576841553,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
92,3.93123722435195,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
60,4.248066578757805,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
212,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
45,6.339424122313817,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
231,4.396915247167632,1.0986122886681098,3,0,211.0,0.0905595770449781,0,4,Frequent Low Spenders
204,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
34,6.356072937870839,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
237,4.262539022051294,0.6931471805599453,1,2,0.0,5.828945617610208,1,0,Dormant Customers
230,4.356324137321509,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
335,2.1138429683971687,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
124,4.059925635351641,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
87,3.217675104291682,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
77,3.93123722435195,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
314,4.3815265096322,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
270,3.217675104291682,0.6931471805599453,2,2,0.0,5.828945617610208,1,0,Dormant Customers
204,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
152,3.7130841428107537,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
262,4.110545941560109,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
360,4.262539022051294,0.6931471805599453,1,2,0.0,5.828945617610208,1,0,Dormant Customers
46,3.4647979630717503,0.6931471805599453,2,2,0.0,5.828945617610208,0,0,Dormant Customers
649,8.3297400907434,1.0986122886681098,1,1,587.0,0.1004078968758456,0,1,Loyal Customers
655,8.268098939575806,1.0986122886681098,2,1,586.0,0.1113154460582057,0,1,Loyal Customers
662,8.264505606501427,1.0986122886681098,1,1,574.0,0.142636159616907,0,1,Loyal Customers
657,8.273475052421087,1.0986122886681098,2,1,582.0,0.12121357075278,0,1,Loyal Customers
303,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
303,4.262257252536892,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
43,7.053136187963809,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
136,3.8334126048462345,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
358,4.453765731828859,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
46,3.582963228522387,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
257,3.644666299437611,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
1095,8.335246764252364,1.0986122886681098,3,1,1058.0,0.0343740298318962,0,1,Loyal Customers
316,6.29340079438729,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
297,6.380054737991301,0.6931471805599453,3,1,0.0,5.828945617610208,1,2,At Risk High Spenders
292,6.411752584107785,0.6931471805599453,3,0,0.0,5.828945617610208,1,2,At Risk High Spenders
290,6.333137522128367,0.6931471805599453,3,1,0.0,5.828945617610208,1,2,At Risk High Spenders
298,6.336418568621011,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
130,3.217675104291682,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
294,6.30988191392898,0.6931471805599453,2,2,0.0,5.828945617610208,1,2,At Risk High Spenders
268,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
1066,8.33363807409925,1.0986122886681098,4,1,840.0,0.2382667128879427,1,1,Loyal Customers
37,3.93123722435195,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
353,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
114,2.39698576841553,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
291,6.336418568621011,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
352,3.217675104291682,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
143,3.582963228522387,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
17,4.262257252536892,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
1063,8.323428814560982,1.0986122886681098,1,1,1005.0,0.0561075578487059,0,1,Loyal Customers
302,2.1138429683971687,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
327,3.644666299437611,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
33,7.044451657749816,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
39,7.022413437290996,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
13,4.381776603418673,0.6931471805599453,2,2,0.0,5.828945617610208,0,0,Dormant Customers
346,4.262539022051294,0.6931471805599453,1,2,0.0,5.828945617610208,1,0,Dormant Customers
336,4.262539022051294,0.6931471805599453,1,2,0.0,5.828945617610208,1,0,Dormant Customers
302,6.29340079438729,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
277,6.29340079438729,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
291,3.217675104291682,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
183,3.175132901920282,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
175,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
266,4.316954637930166,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
303,6.427248686209923,0.6931471805599453,3,2,0.0,5.828945617610208,1,2,At Risk High Spenders
250,4.323602714536165,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
275,6.318914058231408,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
123,4.9798323849412105,0.6931471805599453,4,0,0.0,5.828945617610208,0,0,Dormant Customers
247,4.203946072137182,0.6931471805599453,3,2,0.0,5.828945617610208,1,0,Dormant Customers
297,3.433664571799657,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
275,6.336418568621011,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
111,3.2296179214001026,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
61,4.059925635351641,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
298,3.433664571799657,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
290,6.356072937870839,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
154,5.049727793902352,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
112,4.262257252536892,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
176,3.582963228522387,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
230,3.433664571799657,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
202,4.55870731157775,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
289,6.348211988418717,0.6931471805599453,3,2,0.0,5.828945617610208,1,2,At Risk High Spenders
295,6.318914058231408,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
353,3.504956615953008,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
278,6.30988191392898,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
291,6.336418568621011,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
257,6.380054737991301,0.6931471805599453,3,0,0.0,5.828945617610208,1,2,At Risk High Spenders
265,6.29340079438729,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
79,4.962704760338705,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
270,4.901341125835779,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
346,4.142499604109148,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
214,4.262257252536892,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
260,6.336418568621011,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
173,4.52124495105033,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
114,3.504956615953008,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
114,4.453998398186353,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
250,4.262257252536892,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
266,6.318914058231408,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
27,3.8334126048462345,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
262,6.318914058231408,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
230,4.290048397777529,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
285,4.453998398186353,0.6931471805599453,3,2,0.0,5.828945617610208,1,0,Dormant Customers
1046,8.694892415002482,1.0986122886681098,3,1,663.0,0.4559536544389751,1,1,Loyal Customers
35,3.582963228522387,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
58,7.069431853798804,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
1038,8.707535826512592,1.0986122886681098,4,1,696.0,0.3997014033908593,1,1,Loyal Customers
256,6.380054737991301,0.6931471805599453,3,0,0.0,5.828945617610208,1,2,At Risk High Spenders
1064,8.339077975553202,1.0986122886681098,4,1,821.0,0.2592675604489651,1,1,Loyal Customers
266,6.439302446629056,0.6931471805599453,3,0,0.0,5.828945617610208,1,2,At Risk High Spenders
245,6.336418568621011,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
1043,8.333087644257343,1.0986122886681098,3,1,845.0,0.2105198276434212,1,1,Loyal Customers
1012,8.333087644257343,1.0986122886681098,3,1,826.0,0.2030890763256541,1,1,Loyal Customers
245,6.336418568621011,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
1006,8.693386005777015,1.0986122886681098,2,1,676.0,0.3975442746164699,1,1,Loyal Customers
986,8.699236376134948,1.0986122886681098,3,1,741.0,0.2856557293060232,1,1,Loyal Customers
290,4.55870731157775,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
249,3.433664571799657,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
77,3.582963228522387,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
323,3.582963228522387,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
161,3.582963228522387,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
264,4.510529781833971,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
978,8.32923095586354,1.0986122886681098,4,1,791.0,0.212211702267144,1,1,Loyal Customers
260,6.356072937870839,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
